StopId,Latitude,Longitude,count
202,37.750736666666675,-122.38761208333335,24
203,37.76974,-122.39453,1
204,37.7373775862069,-122.46956551724138,29
205,37.745608,-122.46148533333333,15
206,37.797086666666665,-122.46216833333334,12
207,37.75703826666667,-122.42585953333335,150
208,37.76389725,-122.50400599999998,40
209,37.76729811827957,-122.44621069892474,186
210,37.73780777777778,-122.45775777777777,9
211,37.72982833333334,-122.39722916666669,12
212,37.78925542772862,-122.44242138643068,339
213,37.78879723283428,-122.41532512648398,1937
214,37.76064888888889,-122.38587777777778,9
215,37.78565918075423,-122.42478377113126,769
216,37.79846037037037,-122.39558629629629,27
217,37.8004706723891,-122.43291198855516,699
218,37.7464293548387,-122.43577483870968,31
219,37.80855501131215,-122.41247997737558,884
220,37.72193272727273,-122.43877863636362,22
221,37.75819269035534,-122.43681558375627,197
222,37.76022805882356,-122.4173703235294,340
223,37.75141784946238,-122.40617064516132,93
224,37.7360592857143,-122.40749571428569,28
225,37.81065285714286,-122.3706157142857,7
226,37.78932714285715,-122.45248809523807,42
227,37.74252,-122.38078,1
228,37.73716749999999,-122.39008583333333,36
229,37.72225,-122.41282,1
230,37.797619999999995,-122.3788675,4
231,37.751708099062924,-122.42743493975907,747
232,37.79844691176474,-122.44994073529409,136
233,37.7864125,-122.4935075,4
234,37.74573375000001,-122.44271875,80
235,37.73405608695652,-122.42593565217396,115
236,37.714133999999994,-122.40658599999999,5
237,37.74048928571428,-122.42889500000001,14
238,37.777073846153854,-122.51235846153847,13
239,37.714,-122.42326,1
240,37.74478272727272,-122.46689363636365,11
241,37.71291,-122.47432,1
242,37.78226,-122.38087,1
243,37.79976,-122.37326,1
244,37.74402090909091,-122.50022818181819,11
245,37.779433367346925,-122.46385306122447,98
246,37.757054,-122.502871,10
247,37.728615,-122.46043166666665,12
248,37.74475999999999,-122.47690757575758,33
249,37.72525444444445,-122.40754555555554,9
250,37.80429141176471,-122.44217462745088,255
251,37.77540573770493,-122.39752374707264,427
252,37.790280833333334,-122.38650333333334,12
253,37.756068,-122.488072,15
254,37.709019999999995,-122.44498000000002,10
255,37.74508761904763,-122.39497142857142,21
256,37.80300333333333,-122.46255333333333,3
257,37.792872,-122.475504,5
258,37.80394916666667,-122.4532525,12
259,37.718517692307685,-122.44863923076925,13
260,37.74666833333334,-122.48831277777776,18
261,37.744061042654046,-122.42427293838867,211
262,37.763536344647456,-122.45767415143608,383
263,37.78591788359786,-122.44646751322753,189
264,37.78859108367625,-122.3960558436214,729
265,37.75368313432836,-122.39880149253729,67
266,37.75611910377355,-122.40971066037737,212
267,37.76404125,-122.47000197916667,96
268,37.77753844262296,-122.40721614754096,244
269,37.737387000000005,-122.49238200000002,10
270,37.78587195176052,-122.40607563349062,3607
271,37.75611315789473,-122.4745005263158,19
272,37.79323533464568,-122.4330179133858,508
273,37.73462399999999,-122.46127066666668,15
274,37.78013520453109,-122.38985574575213,1589
275,37.735707500000004,-122.50310300000002,60
276,37.713926,-122.48525,5
277,37.78642384615385,-122.4722217948718,39
278,37.77399846153847,-122.49274153846153,26
279,37.74077673076924,-122.41839634615384,52
280,37.75925365384617,-122.4510109615385,52
281,37.772983548387096,-122.48130806451614,31
282,37.784072499999986,-122.48278662499995,80
283,37.778263934426235,-122.4878545901639,61
284,37.79967172157272,-122.40926350690779,2823
285,37.7507875,-122.507545,8
286,37.720601333333335,-122.47714333333333,30
287,37.71752250000001,-122.4596275,8
288,37.72766159999999,-122.4799252,25
289,37.735842000000005,-122.43666666666667,15
290,37.76636010638296,-122.44037574468085,94
291,37.77186,-122.46146933333334,15
292,37.800835454545464,-122.42457501466272,1023
293,37.712885,-122.44948200000002,20
294,37.78700308823528,-122.46231117647058,68
295,37.72428000000001,-122.4578692857143,14
296,37.75659436893205,-122.44214495145634,103
297,37.771808823529405,-122.50331058823531,17
298,37.79465652427187,-122.42502559223303,515
299,37.78044079812207,-122.47828366197174,213
300,37.74116636363636,-122.41158363636364,11
301,37.721116153846154,-122.39096923076922,13
302,37.71635461538462,-122.43275384615384,13
303,37.76177849056604,-122.48196867924526,53
304,37.766925,-122.48552666666666,6
305,37.79323223544978,-122.41784879629637,756
306,37.75556,-122.38457,1
307,37.769196666666666,-122.46527888888886,18
308,37.77415744186045,-122.38745069767441,43
309,37.743116923076926,-122.4501053846154,13
310,37.7497925,-122.4581875,4
311,37.730331333333325,-122.4717,15
312,37.7509325,-122.46996416666667,12
313,37.79828333333333,-122.47364666666668,3
314,37.76957875,-122.5105200000001,96
315,37.76184508196722,-122.44716267759561,183
316,37.71306346153846,-122.45598346153848,26
317,37.79271554295689,-122.40109428696016,2293
318,37.75063467661692,-122.41651029850732,201
319,37.768255633802816,-122.42429704225349,497
320,37.733395882352944,-122.38651352941176,17
321,37.806347804878065,-122.4318735772358,123
322,37.713820952380956,-122.46899142857144,21
323,37.80272,-122.38791,1
324,37.787791666666664,-122.48877444444442,18
325,37.7255111111111,-122.39418888888889,9
326,37.76046537313434,-122.50734731343282,67
327,37.73557,-122.4524911111111,9
328,37.76580427586206,-122.41046500000004,290
329,37.708606,-122.458338,10
330,37.73494058823529,-122.40164647058825,17
331,37.77324624999998,-122.47162062500003,64
332,37.734264,-122.479528,5
333,37.725764999999996,-122.37980999999999,2
334,37.778260740740734,-122.44349044444442,135
335,37.78010851351352,-122.4549633783784,74
336,37.743506176470596,-122.40099176470588,34
337,37.7287417857143,-122.42342607142857,28
338,37.7424086111111,-122.43276305555557,36
339,37.762693949579834,-122.40295159663863,119
340,37.74661909090909,-122.40487045454546,22
341,37.71084222222222,-122.39723000000001,9
342,37.733973846153845,-122.44599153846153,13
343,37.72977,-122.36911,1
344,37.711130000000004,-122.38646999999999,3
345,37.7830875,-122.50575,4
346,37.78046032258064,-122.42835338709679,62
347,37.769238782608696,-122.38946947826088,115
348,37.767985,-122.50036833333333,6
349,37.74546125,-122.50682499999999,8
350,37.73734,-122.36835,1
351,37.73764055555556,-122.47524999999999,18
352,37.726585,-122.44136,10
353,37.79460000000001,-122.45455923076923,13
354,37.778926428571424,-122.50814928571428,14
355,37.76204479338844,-122.43710049586781,121
356,37.731428199999996,-122.40893780000002,50
357,37.72694666666667,-122.41798750000002,12
358,37.786920808080815,-122.45707656565656,99
359,37.79486891891894,-122.44189635135135,74
360,37.734246999999996,-122.488925,10
361,37.772894637681155,-122.43246275362323,207
362,37.708760714285724,-122.42590499999999,14
363,37.76529745454545,-122.47636636363639,55
364,37.751477727272736,-122.44466034090907,88
365,37.735080476190475,-122.39553333333333,21
366,37.76471155555552,-122.42634595061728,405
367,37.74276142857142,-122.48306257142856,35
368,37.77168705722074,-122.41412563124426,1101
369,37.73207,-122.37932599999999,10
370,37.71892,-122.41852,1
371,37.77492567039106,-122.42753963687157,358
372,37.732893000000004,-122.41477100000002,10
373,37.74692523809524,-122.47213857142859,21
374,37.740003333333334,-122.44394,3
375,37.78421301712778,-122.41439422924891,759
376,37.79941,-122.38327,1
377,37.718577272727266,-122.40068681818182,22
378,37.74859333333333,-122.45157,15
379,37.782168575240114,-122.40430940768418,1874
380,37.71576142857143,-122.38344380952383,21
381,37.752114000000006,-122.48600400000001,10
382,37.8075,-122.39831,1
383,37.74883010752687,-122.42262741935487,186
384,37.7411,-122.3759,1
385,37.80010746144724,-122.43936406287088,1686
386,37.71849333333333,-122.48497083333332,12
387,37.71866476190475,-122.44348428571428,21
388,37.80710296296296,-122.47414203703701,54
389,37.758383747534516,-122.42122003944768,507
390,37.755021562500005,-122.4645465625,32
391,37.72320215686276,-122.42861098039212,51
392,37.712245384615386,-122.4188123076923,13
393,37.711277333333335,-122.46500333333333,15
394,37.78377416326524,-122.39892804081619,1225
395,37.79017648135824,-122.40552742676405,3004
396,37.80692,-122.37598,1
397,37.7513812871287,-122.43498099009896,101
398,37.76260936936937,-122.3950796396397,111
399,37.765037923646304,-122.41969713673593,2567
400,37.751904090909086,-122.47984954545456,22
401,37.77684124999999,-122.4195697359154,568
402,37.712198888888885,-122.4406061111111,36
403,37.7731780656304,-122.43743561312604,579
404,37.777460945945954,-122.45972864864866,74
405,37.76059835616439,-122.4077424657534,73
406,37.75018222222222,-122.49494666666666,9
407,37.78191326241132,-122.43773000000004,141
408,37.77703394067797,-122.41049330508476,236
409,37.785005,-122.38426,2
410,37.7458,-122.38543,2
411,37.78113181818182,-122.49879636363634,11
412,37.79576009375003,-122.40878012500002,320
413,37.80593588235295,-122.41024747899156,595
414,37.77704107692305,-122.45291953846153,65
415,37.725073333333334,-122.48439222222221,9
416,37.771315333333334,-122.45379912500006,240
417,37.745387068965506,-122.4140189655172,58
418,37.75306069767442,-122.50552,43
419,37.79186605263157,-122.47920815789475,38
420,37.76289588235294,-122.49054294117647,17
421,37.801707571885,-122.42952261980827,313
422,37.76551415730337,-122.38679146067419,89
423,37.773053553459114,-122.44594399371073,318
424,37.73583444444444,-122.42018296296298,27
425,37.71375999999999,-122.411728,5
426,37.73966081081081,-122.46705540540545,74
427,37.75412461538462,-122.46056384615385,13
428,37.758596179775296,-122.4327926966292,89
429,37.72633761904761,-122.4644542857143,21
430,37.770344619047634,-122.40673338095239,210
431,37.803180705882326,-122.45850882352947,85
432,37.75000177777778,-122.43150122222222,90
433,37.752901428571434,-122.44942571428571,7
434,37.80695788732392,-122.41745956181515,639
435,37.73074230769231,-122.43170384615384,26
436,37.77912148936174,-122.39558468085109,517
437,37.797564042027204,-122.40082975278129,809
438,37.786995084745804,-122.41106004802268,3540
439,37.796057777777776,-122.46596555555556,9
440,37.73172814814815,-122.43643185185184,54
441,37.72320687499999,-122.41719375000001,16
442,37.77803233333334,-122.46803733333337,30
443,37.76634634796234,-122.43042669279019,638
444,37.728698125,-122.45232000000001,16
445,37.71119545454546,-122.43349454545455,11
446,37.80080026041666,-122.40479192708345,384
447,37.734215,-122.49695875,8
448,37.723122857142855,-122.47301714285716,7
449,37.76438792079208,-122.46101762376247,101
450,37.76060316326532,-122.46417857142853,98
451,37.76920390243903,-122.39848560975611,41
452,37.79492014925373,-122.39221783582086,134
453,37.80363,-122.47137249999999,4
454,37.799805762195135,-122.41587592987814,656
455,37.70866071428571,-122.41679571428571,14
456,37.73935444444445,-122.50234055555555,18
457,37.72981333333333,-122.49599166666667,6
458,37.764377999999994,-122.49711175,40
459,37.78830334728032,-122.44875610878667,239
460,37.72909846153846,-122.38704384615383,13
461,37.78592429292929,-122.39255782828288,198
462,37.804389203539806,-122.40257230088496,339
463,37.7088075,-122.40147,4
464,37.782123068181846,-122.44757801136375,352
465,37.79409525951555,-122.42796830449808,289
466,37.72567,-122.49885,1
467,37.71737714285714,-122.39694999999999,14
468,37.74522807692308,-122.40810673076925,52
469,37.76004528735632,-122.38974149425282,87
470,37.75253756410256,-122.39386641025635,78
471,37.730560000000004,-122.4895425,4
472,37.7726468292683,-122.42526024390243,246
473,37.72030428571429,-122.46868642857143,14
474,37.752661023102284,-122.41150669966996,303
475,37.726248,-122.38434400000001,5
476,37.734768333333335,-122.44068083333333,12
477,37.79131447023206,-122.41327709384478,991
478,37.78178548498845,-122.391937725173,866
479,37.720514117647056,-122.45742529411761,17
480,37.786375681818114,-122.42169064772719,1760
481,37.742396666666664,-122.49147333333332,33
482,37.79751817079331,-122.4321466599294,1979
483,37.78554468595048,-122.42890832231403,1210
484,37.717035,-122.40407400000001,10
485,37.78869126822159,-122.42526234693865,686
486,37.775173,-122.50171200000003,20
487,37.808240833333336,-122.36742916666667,12
488,37.78250701754385,-122.47425315789474,57
489,37.76822,-122.5075,1
490,37.741796666666666,-122.45845999999999,3
491,37.776854117647055,-122.47924617647058,34
492,37.71647296296295,-122.47641222222227,27
493,37.75826769230769,-122.4773680769231,26
494,37.734545999999995,-122.382355,10
495,37.80360333333333,-122.46707533333333,15
496,37.73695000000001,-122.46590076923079,13
497,37.75111082474226,-122.40190608247426,97
498,37.79554,-122.38504,1
499,37.72548095238095,-122.43137761904762,21
500,37.760494800000004,-122.47169840000002,25
501,37.8073925,-122.4445425,4
502,37.78798177386598,-122.43366274204497,1477
503,37.75194933333335,-122.39085320000004,75
504,37.7121655,-122.40313849999998,20
505,37.75550822463768,-122.41883932608697,1380
506,37.78295933806148,-122.46394021276596,423
507,37.73020159420289,-122.4760656521739,69
508,37.709864800000005,-122.44936880000002,25
509,37.77018875,-122.49366749999999,8
510,37.74271314655171,-122.42178721264361,696
511,37.781858479532154,-122.48433789473698,171
512,37.730455333333325,-122.44414866666666,15
513,37.73932727272727,-122.48509090909091,22
514,37.77511616141734,-122.40375395669294,508
515,37.76122246231158,-122.4295432663316,199
516,37.74739,-122.498915,2
517,37.78240170081967,-122.42230862704913,488
518,37.737602499999994,-122.50667250000001,4
519,37.76746170731708,-122.40209048780486,41
520,37.78090637005649,-122.41702887005665,708
521,37.71904,-122.411415,2
522,37.759124687500005,-122.48464718750002,32
523,37.7240675,-122.39832999999999,4
524,37.73921733333334,-122.45077133333332,15
525,37.73374894736842,-122.39887157894739,19
526,37.765704566929124,-122.45440629921255,127
527,37.770597142857135,-122.47930428571428,14
528,37.742066538461536,-122.49467538461538,26
529,37.78178613333335,-122.48130906666665,75
530,37.73919838709678,-122.40906580645162,31
531,37.768703682539694,-122.44995050793644,315
532,37.78169959183674,-122.49151224489796,49
533,37.741510000000005,-122.38601,6
534,37.786611732283546,-122.44008353346474,1016
535,37.79168397790055,-122.43943707182319,181
536,37.75715357142857,-122.4970357142857,14
537,37.75566636363636,-122.45785363636364,11
538,37.78266808917198,-122.47040222929928,157
539,37.7245340625,-122.42529125,32
540,37.749898533333315,-122.39624299999998,150
541,37.76051666666667,-122.50280000000001,27
542,37.775997000000004,-122.49604500000001,20
543,37.77685212765958,-122.47529978723405,47
544,37.76084722222223,-122.49561472222227,36
545,37.73468464285714,-122.41101892857145,28
546,37.75868736842105,-122.44414599999999,95
547,37.79078796163072,-122.39666898481212,1251
548,37.728,-122.401305,6
549,37.75887053278688,-122.41443668032782,244
550,37.77544838235293,-122.46285382352937,68
551,37.717342307692306,-122.42902923076925,13
552,37.70905125,-122.4948325,8
553,37.72654899999999,-122.445934,10
554,37.7084925,-122.44113999999999,4
555,37.71774,-122.42264,1
556,37.77247811594202,-122.40690734299514,207
557,37.802800686695285,-122.43664628755361,466
558,37.72135200000001,-122.40324600000001,20
559,37.76365280991735,-122.41547338842975,121
560,37.73848416666667,-122.38112416666667,12
561,37.72105789473684,-122.45083736842102,19
562,37.73227818181818,-122.46957727272729,11
563,37.74766833333333,-122.49265666666668,6
564,37.80210531914892,-122.44614244680857,94
565,37.75499748031497,-122.43922866141727,127
566,37.74423905660375,-122.43913867924532,106
567,37.73863333333333,-122.40455444444444,27
568,37.765232089552256,-122.3944697761194,134
569,37.71602571428571,-122.4961075,28
570,37.71444149999999,-122.46392599999999,20
571,37.776091516034974,-122.44133708454802,343
572,37.79921643020595,-122.39765130434779,437
573,37.73872916666669,-122.42548333333332,48
574,37.72448358108111,-122.43497006756755,148
575,37.78507665898613,-122.43614357142854,434
576,37.71469,-122.50187,1
577,37.775002343096205,-122.4361051882845,478
578,37.71027,-122.40950285714284,7
579,37.78479163739202,-122.4040065317057,3359
580,37.80017874309397,-122.41243606353582,724
581,37.79541300751881,-122.44509458646613,133
582,37.78084727272728,-122.451450909091,99
583,37.7648904,-122.4885072,25
584,37.7483072413793,-122.44476500000005,58
585,37.78752208333332,-122.48567000000003,48
586,37.738194642857145,-122.43325642857143,28
587,37.723424375,-122.40916750000001,16
588,37.776209577464776,-122.4840615492958,71
589,37.78951037643208,-122.38893479541724,611
590,37.753857,-122.49315999999999,10
591,37.784321176470584,-122.45452105882354,85
592,37.794512318339095,-122.4215053979239,1445
593,37.71905294117649,-122.48117274509805,51
594,37.754126,-122.467717,10
595,37.745693809523814,-122.39215619047623,21
596,37.76547404545456,-122.43549122727278,220
597,37.735005,-122.48566,2
598,37.794493461538465,-122.45119538461537,26
599,37.790905193442654,-122.39934650491801,1525
600,37.80618910780671,-122.423521598513,269
601,37.78134719869707,-122.43352416938113,307
602,37.745068333333336,-122.50384083333334,24
603,37.7710625,-122.47368,4
604,37.79398,-122.46157500000001,4
605,37.76071925925924,-122.46857666666665,54
606,37.74773666666667,-122.46482833333334,6
607,37.781722068965514,-122.49484310344826,29
608,37.71155,-122.4709075,8
609,37.796575,-122.4695675,4
610,37.77106422818795,-122.43881855704709,298
611,37.712495000000004,-122.47778,2
612,37.7553155,-122.38795333333331,60
613,37.761300000000006,-122.46251958333336,48
614,37.71392756756756,-122.43573432432434,37
615,37.75354368421054,-122.42482383458645,133
616,37.756729574468096,-122.39986574468087,47
617,37.73568705882354,-122.42334647058824,34
618,37.75432230769231,-122.47741974358975,39
619,37.7091976923077,-122.43105076923078,13
620,37.77298454545454,-122.5111618181818,11
621,37.751515999999995,-122.50116600000001,5
622,37.80665,-122.38097,1
623,37.72934176470588,-122.39324529411763,17
624,37.775758999999994,-122.50456074999997,40
625,37.71111461538461,-122.39052538461539,13
626,37.74881583333333,-122.47838416666663,24
627,37.77568665137612,-122.44479224770637,436
628,37.76353325842697,-122.47845426966295,178
629,37.742076736842094,-122.42541968421054,95
630,37.733413125,-122.44915375000002,16
631,37.729063333333336,-122.49301333333334,3
632,37.764211862069004,-122.45401558620689,145
633,37.77098546961327,-122.46826458563528,181
634,37.7435815,-122.463825,20
635,37.774802110552784,-122.44945557788944,199
636,37.763200977443624,-122.40844240601504,133
637,37.79904333333334,-122.47799333333334,3
638,37.78005293421053,-122.42024310526315,760
639,37.728446999999996,-122.439046,10
640,37.774089,-122.38461799999997,10
641,37.774210894308965,-122.41723109756099,246
642,37.7831175879397,-122.44436693467338,199
643,37.726609,-122.47202,10
644,37.74776172839507,-122.42607666666672,81
645,37.73689153846154,-122.38757307692306,13
646,37.80032775903615,-122.42094612048193,415
647,37.76996717948716,-122.41777935897433,78
648,37.7984461095101,-122.44011466858792,347
649,37.71231,-122.489515,2
650,37.7321556,-122.42784319999998,25
651,37.794003100775214,-122.40627382428933,387
652,37.74839945454544,-122.40854059090914,220
653,37.718062333333336,-122.43490733333331,30
654,37.80227333333334,-122.45050499999998,12
655,37.765588547008555,-122.4679117948718,117
656,37.72833000000001,-122.5016775,4
657,37.79258562500002,-122.43631149038455,208
658,37.76390163043478,-122.44272206521742,92
659,37.709028333333336,-122.46319,6
660,37.7874238095238,-122.46583476190474,21
661,37.74011476190476,-122.4140473809524,42
662,37.75935307692308,-122.48904538461541,13
663,37.7172,-122.38629,1
664,37.734488000000006,-122.45683800000002,5
665,37.74313912408759,-122.47568211678825,137
666,37.77575,-122.49004925925927,27
667,37.77512343939397,-122.41300504545455,660
668,37.77956125000001,-122.44027605769234,208
669,37.7470142105263,-122.45515192982457,57
670,37.723124999999996,-122.449264375,16
671,37.755196363636365,-122.47079000000002,22
672,37.75897386138617,-122.39308584158414,101
673,37.77481289285717,-122.42262103571416,560
674,37.790147272727275,-122.44595674242427,132
675,37.76501380952379,-122.48356841269839,63
676,37.744797999999996,-122.44544699999999,10
677,37.75805921568626,-122.38834045751635,153
678,37.803333345864665,-122.41786984962413,266
679,37.721877812500004,-122.4540465625,32
680,37.75521357142857,-122.49088928571429,14
681,37.78667472267087,-122.39869684437276,1857
682,37.762496887159536,-122.39765381322961,257
683,37.75499655172414,-122.43556827586207,58
684,37.753448188976385,-122.42792362204726,127
685,37.74136,-122.45472000000002,10
686,37.7192772413793,-122.46250931034484,29
687,37.770243142707244,-122.44537034627464,1906
688,37.79748357142857,-122.4581875,28
689,37.73545285714285,-122.49919857142856,14
690,37.737946,-122.460642,5
691,37.73231500000001,-122.42219550000002,20
692,37.78085303571429,-122.46677523809532,336
693,37.75262636363638,-122.48271666666665,33
694,37.749385000000004,-122.46247,2
