StopId,Latitude,Longitude,count
400,37.764403376383726,-122.46824404059042,542
401,37.730015887096776,-122.44009048387095,124
402,37.78019609625669,-122.50519518716581,187
403,37.73363510204081,-122.4941765306122,49
404,37.76961893974066,-122.45254321891716,1311
405,37.715063499999985,-122.45267600000001,100
406,37.79060596491229,-122.48187596491226,57
407,37.73938246153846,-122.45893923076922,65
408,37.71231,-122.489515,2
409,37.77199117647058,-122.51006732620326,187
410,37.712811428571435,-122.40185999999997,56
411,37.74005869565218,-122.38871282608697,46
412,37.80261599999999,-122.47053799999999,15
413,37.75760325301204,-122.50447638554226,83
414,37.743406546610174,-122.42431483050842,472
415,37.77623273809523,-122.49383458333338,168
416,37.801205,-122.47755166666666,6
417,37.731939999999994,-122.39315824074073,108
418,37.70860102941177,-122.42004941176468,68
419,37.74413911504423,-122.42106970132737,904
420,37.76089893617021,-122.48485042553192,141
421,37.74061853658537,-122.44835682926832,41
422,37.73943184210527,-122.38230421052636,38
423,37.71044977272727,-122.46726931818179,44
424,37.773481387755126,-122.4841458367347,245
425,37.73522025641027,-122.42999717948722,156
426,37.79288570370373,-122.47947437037038,135
427,37.74965845360825,-122.47574371134031,194
428,37.712269870129866,-122.43955571428573,77
429,37.76319175257732,-122.50870546391752,194
